ID;Idade;GrupoIdade;Rotatividade;Viagem;HoraTrabalhada;Departamento;DistanciaCasa;Educacao;AreadeAtuacao;ContagemEmpregados;NumeroEmpregados;SatisfacaoAmbiental;Gênero;TaxaHoraria;InvolvimentoTrabalho;NivelTrabalho;CargoTrabalho;SatisfacaoTrabalho;EstadoCivil;RendaMensal;PisoSalarial;TaxaMensal;NumEmpresasTrabalhadas;AcimaDe18;HoraExtra;PercentualdeAumentoSalarial;AvaliacaoDesempenho;SatisfacaoRelacionamento;HorarioPadrao;ComprarAcoes;AnosTrabalhados;TempodeTreinoAnoPassado;BalancaPessoal;AnosDeEmpresa;AnosNoCargoAtual;AnosDesdeAUtilmaPromocao;AnosComoDiretor
RM1023;37;36-45;Não;Não_Viaja;1413;Pesquisa e Desenvolvimento;5;2;Graduação Técnica;1;1440;3;Masculino;84;4;1;Técnico de laboratório;3;Solteiro;3500;Ate 5k;25470;0;Sim;Não;14;3;1;80;0;7;2;1;6;5;1;3
RM1090;37;36-45;Não;Viaja_Raramente;674;Pesquisa e Desenvolvimento;13;3;Médica;1;1543;1;Masculino;47;3;2;Cientista Pesquisador;4;Casado;4285;Ate 5k;3031;1;Sim;Não;17;3;1;80;0;10;2;3;10;8;3;7
RM1159;37;36-45;Não;Viaja_Raramente;671;Pesquisa e Desenvolvimento;19;3;Ciências Humanas;1;1631;3;Masculino;85;3;2;Diretor de Manufatura;3;Casado;5768;5k-10k;26493;3;Sim;Não;17;3;1;80;3;9;2;2;4;3;0;2
RM1164;37;36-45;Não;Viaja_Raramente;1470;Pesquisa e Desenvolvimento;10;3;Médica;1;1640;2;Feminino;71;3;1;Cientista Pesquisador;2;Casado;3936;Ate 5k;9953;1;Sim;Não;11;3;1;80;1;8;2;1;8;4;7;7
RM1212;37;36-45;Não;Viaja_Frequentemente;1278;Vendas;1;4;Médica;1;1700;3;Masculino;31;1;2;Vendas Executive;4;Divorciado;9525;5k-10k;7677;1;Sim;Não;14;3;3;80;2;6;2;2;6;3;1;3
RM1277;37;36-45;Não;Viaja_Raramente;589;Vendas;9;2;Marketing;1;1787;2;Masculino;46;2;2;Vendas Executive;2;Casado;4189;Ate 5k;8800;1;Sim;Não;14;3;1;80;2;5;2;3;5;2;0;3
RM1281;37;36-45;Não;Viaja_Raramente;1239;Recursos Humanos;8;2;Outro;1;1794;3;Masculino;89;3;2;Recursos Humanos;2;Divorciado;4071;Ate 5k;12832;2;Sim;Não;13;3;3;80;0;19;4;2;10;0;4;7
RM1292;37;36-45;Sim;Viaja_Raramente;370;Pesquisa e Desenvolvimento;10;4;Médica;1;1809;4;Masculino;58;3;2;Diretor de Manufatura;1;Solteiro;4213;Ate 5k;4992;1;Sim;Não;15;3;2;80;0;10;4;1;10;3;0;8
RM1345;37;36-45;Não;Viaja_Raramente;783;Pesquisa e Desenvolvimento;7;4;Médica;1;1885;4;Masculino;78;3;2;Cientista Pesquisador;1;Casado;4284;Ate 5k;13588;5;Sim;Sim;22;4;3;80;1;16;2;3;5;3;0;4
RM1433;37;36-45;Não;Viaja_Raramente;161;Pesquisa e Desenvolvimento;10;3;Ciências Humanas;1;2017;3;Feminino;42;4;3;Research Director;4;Casado;13744;10k-15k;15471;1;Sim;Sim;25;4;1;80;1;16;2;3;16;11;6;8
RM009;38;36-45;Não;Viaja_Frequentemente;216;Pesquisa e Desenvolvimento;23;3;Ciências Humanas;1;12;4;Masculino;44;2;3;Diretor de Manufatura;3;Solteiro;9526;5k-10k;8787;0;Sim;Não;21;4;2;80;0;10;2;3;9;7;1;
RM020;38;36-45;Não;Viaja_Raramente;371;Pesquisa e Desenvolvimento;2;3;Ciências Humanas;1;24;4;Masculino;45;3;1;Cientista Pesquisador;4;Solteiro;3944;Ate 5k;4306;5;Sim;Sim;11;3;3;80;0;6;3;3;3;2;1;2
RM062;38;36-45;Não;Viaja_Frequentemente;653;Pesquisa e Desenvolvimento;29;5;Ciências Humanas;1;79;4;Feminino;50;3;2;Técnico de laboratório;4;Solteiro;2406;Ate 5k;5456;1;Sim;Não;11;3;4;80;0;10;2;3;10;3;9;9
RM084;38;36-45;Não;Não_Viaja;573;Pesquisa e Desenvolvimento;6;3;Médica;1;107;2;Feminino;79;1;2;Cientista Pesquisador;4;Divorciado;5329;5k-10k;15717;7;Sim;Sim;12;3;4;80;3;17;3;3;13;11;1;9
RM143;38;36-45;Não;Viaja_Raramente;364;Pesquisa e Desenvolvimento;3;5;Graduação Técnica;1;193;4;Feminino;32;3;2;Cientista Pesquisador;3;Solteiro;4317;Ate 5k;2302;3;Sim;Sim;20;4;2;80;0;19;2;3;3;2;2;
RM169;38;36-45;Não;Viaja_Raramente;702;Vendas;1;4;Ciências Humanas;1;230;1;Feminino;59;2;2;Vendas Executive;4;Solteiro;8686;5k-10k;12930;4;Sim;Não;22;4;3;80;0;12;2;4;8;3;0;7
RM180;38;36-45;Não;Viaja_Raramente;1380;Pesquisa e Desenvolvimento;9;2;Ciências Humanas;1;245;3;Feminino;75;3;1;Técnico de laboratório;4;Solteiro;2288;Ate 5k;6319;1;Sim;Não;12;3;3;80;0;2;3;3;2;2;2;1
RM199;38;36-45;Não;Viaja_Raramente;1261;Pesquisa e Desenvolvimento;2;4;Ciências Humanas;1;271;4;Masculino;88;3;2;Diretor de Manufatura;3;Casado;6553;5k-10k;7259;9;Sim;Não;14;3;2;80;0;14;3;3;1;0;0;0
RM200;38;36-45;Não;Viaja_Raramente;1084;Pesquisa e Desenvolvimento;29;3;Graduação Técnica;1;273;4;Masculino;54;3;2;Diretor de Manufatura;4;Casado;6261;5k-10k;4185;3;Sim;Não;18;3;1;80;1;9;3;1;7;7;1;7
RM205;38;36-45;Sim;Viaja_Raramente;1180;Pesquisa e Desenvolvimento;29;1;Médica;1;282;2;Masculino;70;3;2;Representante de saúde;1;Casado;6673;5k-10k;11354;7;Sim;Sim;19;3;2;80;0;17;2;3;1;0;0;0
RM224;38;36-45;Não;Viaja_Raramente;119;Vendas;3;3;Ciências Humanas;1;307;1;Masculino;76;3;3;Vendas Executive;3;Divorciado;10609;10k-15k;9647;0;Sim;Não;12;3;3;80;2;17;6;2;16;10;5;13
RM262;38;36-45;Não;Não_Viaja;1327;Vendas;2;2;Ciências Humanas;1;361;4;Masculino;39;2;2;Vendas Executive;4;Casado;5249;5k-10k;19682;3;Sim;Não;18;3;4;80;1;13;0;3;8;7;7;5
RM278;38;36-45;Não;Viaja_Raramente;322;Vendas;7;2;Médica;1;382;1;Feminino;44;4;2;Vendas Executive;1;Divorciado;5605;5k-10k;19191;1;Sim;Sim;24;4;3;80;1;8;3;3;8;0;7;7
RM288;38;36-45;Não;Viaja_Raramente;688;Pesquisa e Desenvolvimento;23;4;Ciências Humanas;1;393;4;Masculino;82;3;2;Representante de saúde;4;Divorciado;5745;5k-10k;18899;9;Sim;Não;14;3;2;80;1;10;2;3;2;2;1;2
RM308;38;36-45;Não;Viaja_Raramente;849;Pesquisa e Desenvolvimento;25;2;Ciências Humanas;1;421;1;Feminino;81;2;3;Research Director;2;Casado;12061;10k-15k;26707;3;Sim;Não;17;3;3;80;1;19;2;3;10;8;0;1
RM342;38;36-45;Não;Viaja_Raramente;343;Pesquisa e Desenvolvimento;15;2;Ciências Humanas;1;461;3;Masculino;92;2;3;Research Director;4;Divorciado;11510;10k-15k;15682;0;Sim;Sim;14;3;2;80;1;12;3;3;11;10;2;9
RM417;38;36-45;Não;Viaja_Frequentemente;1490;Pesquisa e Desenvolvimento;2;2;Ciências Humanas;1;556;4;Masculino;42;3;1;Técnico de laboratório;4;Casado;1702;Ate 5k;12106;1;Sim;Sim;23;4;3;80;1;1;3;3;1;0;0;0
RM472;38;36-45;Não;Viaja_Raramente;1495;Pesquisa e Desenvolvimento;10;3;Médica;1;634;3;Feminino;76;3;2;Representante de saúde;3;Casado;9824;5k-10k;22174;3;Sim;Não;19;3;3;80;1;18;4;3;1;0;0;0
RM491;38;36-45;Não;Viaja_Raramente;362;Pesquisa e Desenvolvimento;1;1;Ciências Humanas;1;662;3;Feminino;43;3;1;Cientista Pesquisador;1;Solteiro;2619;Ate 5k;14561;3;Sim;Não;17;3;4;80;0;8;3;2;0;0;0;0
RM519;38;36-45;Não;Viaja_Raramente;243;Vendas;7;4;Marketing;1;709;4;Feminino;46;2;2;Vendas Executive;4;Solteiro;4028;Ate 5k;7791;0;Sim;Não;20;4;1;80;0;8;2;3;7;7;0;5
RM530;38;36-45;Não;Viaja_Raramente;827;Pesquisa e Desenvolvimento;1;4;Ciências Humanas;1;724;2;Feminino;33;4;2;Representante de saúde;4;Solteiro;7625;5k-10k;19383;0;Sim;Não;13;3;3;80;0;10;4;2;9;7;1;8
RM543;38;36-45;Não;Viaja_Raramente;168;Pesquisa e Desenvolvimento;1;3;Ciências Humanas;1;743;3;Feminino;81;3;3;Diretor de Manufatura;3;Solteiro;7861;5k-10k;15397;4;Sim;Sim;14;3;4;80;0;10;4;4;1;0;0;0
RM560;38;36-45;Não;Viaja_Raramente;268;Pesquisa e Desenvolvimento;2;5;Médica;1;773;4;Masculino;92;3;1;Cientista Pesquisador;3;Casado;3057;Ate 5k;20471;6;Sim;Sim;13;3;2;80;1;6;0;1;1;0;0;1
RM579;38;36-45;Não;Viaja_Frequentemente;240;Pesquisa e Desenvolvimento;2;4;Ciências Humanas;1;803;1;Feminino;75;4;2;Diretor de Manufatura;1;Solteiro;5980;5k-10k;26085;6;Sim;Sim;12;3;4;80;0;17;2;3;15;7;4;12
RM606;38;36-45;Não;Viaja_Frequentemente;471;Pesquisa e Desenvolvimento;12;3;Ciências Humanas;1;837;1;Masculino;45;2;2;Representante de saúde;1;Divorciado;6288;5k-10k;4284;2;Sim;Não;15;3;3;80;1;13;3;2;4;3;1;2
RM643;38;36-45;Não;Viaja_Raramente;395;Vendas;9;3;Marketing;1;893;2;Masculino;98;2;1;Representativo de Vendas;2;Casado;2899;Ate 5k;12102;0;Sim;Não;19;3;4;80;1;3;3;3;2;2;1;2
RM682;38;36-45;Não;Viaja_Raramente;1333;Pesquisa e Desenvolvimento;1;3;Graduação Técnica;1;950;4;Feminino;80;3;3;Research Director;1;Casado;13582;10k-15k;16292;1;Sim;Não;13;3;2;80;1;15;3;3;15;12;5;11
RM704;38;36-45;Não;Não_Viaja;152;Vendas;10;3;Graduação Técnica;1;983;3;Feminino;85;3;2;Vendas Executive;4;Solteiro;5666;5k-10k;19899;1;Sim;Sim;13;3;2;80;0;6;1;3;5;3;1;3
RM723;38;36-45;Não;Viaja_Frequentemente;1391;Pesquisa e Desenvolvimento;10;1;Médica;1;1006;3;Masculino;66;3;1;Cientista Pesquisador;3;Casado;2684;Ate 5k;12127;0;Sim;Não;17;3;2;80;1;3;0;2;2;1;0;2
RM748;38;36-45;Não;Viaja_Raramente;1035;Vendas;3;4;Ciências Humanas;1;1036;2;Masculino;42;3;2;Vendas Executive;4;Solteiro;6861;5k-10k;4981;8;Sim;Sim;12;3;3;80;0;19;1;3;1;0;0;0
RM766;38;36-45;Não;Viaja_Frequentemente;1186;Pesquisa e Desenvolvimento;3;4;Outro;1;1060;3;Masculino;44;3;1;Cientista Pesquisador;3;Casado;2821;Ate 5k;2997;3;Sim;Não;16;3;1;80;1;8;2;3;2;2;2;2
RM785;38;36-45;Não;Viaja_Raramente;330;Pesquisa e Desenvolvimento;17;1;Ciências Humanas;1;1088;3;Feminino;65;2;3;Representante de saúde;3;Casado;8823;5k-10k;24608;0;Sim;Não;18;3;1;80;1;20;4;2;19;9;1;9
RM808;38;36-45;Não;Viaja_Raramente;770;Vendas;10;4;Marketing;1;1119;3;Masculino;73;2;3;Vendas Executive;3;Divorciado;8740;5k-10k;5569;0;Sim;Sim;14;3;2;80;2;9;2;3;8;7;2;7
RM812;38;36-45;Não;Viaja_Raramente;130;Vendas;2;2;Marketing;1;1125;4;Masculino;32;3;3;Vendas Executive;2;Solteiro;7351;5k-10k;20619;7;Sim;Não;16;3;3;80;0;10;2;3;1;0;0;0
RM827;38;36-45;Não;Viaja_Raramente;433;Recursos Humanos;1;3;Recursos Humanos;1;1152;3;Masculino;37;4;1;Recursos Humanos;3;Casado;2844;Ate 5k;6004;1;Sim;Não;13;3;4;80;1;7;2;4;7;6;5;0
RM964;38;36-45;Não;Viaja_Raramente;1009;Vendas;2;2;Ciências Humanas;1;1355;2;Feminino;31;3;2;Vendas Executive;1;Divorciado;6893;5k-10k;19461;3;Sim;Não;15;3;4;80;1;11;3;3;7;7;1;7
RM983;38;36-45;Não;Viaja_Frequentemente;693;Pesquisa e Desenvolvimento;7;3;Ciências Humanas;1;1382;4;Masculino;57;4;1;Cientista Pesquisador;3;Divorciado;2610;Ate 5k;15748;1;Sim;Não;11;3;4;80;3;4;2;3;4;2;0;3
RM1108;38;36-45;Não;Viaja_Frequentemente;888;Recursos Humanos;10;4;Recursos Humanos;1;1563;3;Masculino;71;3;2;Recursos Humanos;3;Casado;6077;5k-10k;14814;3;Sim;Não;11;3;3;80;0;10;2;3;6;3;1;2
RM1113;38;36-45;Sim;Viaja_Raramente;903;Pesquisa e Desenvolvimento;2;3;Médica;1;1573;3;Masculino;81;3;2;Diretor de Manufatura;2;Casado;4855;Ate 5k;7653;4;Sim;Não;11;3;1;80;2;7;2;3;5;2;1;4
RM1120;38;36-45;Não;Viaja_Raramente;1245;Vendas;14;3;Ciências Humanas;1;1582;3;Masculino;80;3;2;Vendas Executive;2;Casado;9924;5k-10k;12355;0;Sim;Não;11;3;4;80;1;10;3;3;9;8;7;7
RM1121;38;36-45;Não;Viaja_Raramente;437;Vendas;16;3;Ciências Humanas;1;1583;2;Feminino;90;3;2;Vendas Executive;2;Solteiro;4198;Ate 5k;16379;2;Sim;Não;12;3;2;80;0;8;5;4;3;2;1;2
RM1162;38;36-45;Não;Viaja_Raramente;397;Pesquisa e Desenvolvimento;2;2;Médica;1;1638;4;Feminino;54;2;3;Diretor de Manufatura;3;Casado;7756;5k-10k;14199;3;Sim;Sim;19;3;4;80;1;10;6;4;5;4;0;2
RM1188;38;36-45;Não;Viaja_Frequentemente;1189;Pesquisa e Desenvolvimento;1;3;Ciências Humanas;1;1668;4;Masculino;90;3;2;Cientista Pesquisador;4;Casado;4735;Ate 5k;9867;7;Sim;Não;15;3;4;80;2;19;4;4;13;11;2;9
RM1194;38;36-45;Não;Viaja_Frequentemente;148;Pesquisa e Desenvolvimento;2;3;Médica;1;1675;4;Feminino;42;2;1;Técnico de laboratório;2;Solteiro;2440;Ate 5k;23826;1;Sim;Não;22;4;2;80;0;4;3;3;4;3;3;3
RM1203;38;36-45;Não;Viaja_Raramente;1495;Pesquisa e Desenvolvimento;4;2;Médica;1;1687;4;Feminino;87;3;1;Técnico de laboratório;3;Casado;3306;Ate 5k;26176;7;Sim;Não;19;3;4;80;1;7;5;2;0;0;0;0
RM1257;38;36-45;Não;Viaja_Frequentemente;594;Pesquisa e Desenvolvimento;2;2;Médica;1;1760;3;Feminino;75;2;1;Técnico de laboratório;2;Casado;2468;Ate 5k;15963;4;Sim;Não;14;3;2;80;1;9;4;2;6;1;0;5
RM1262;38;36-45;Não;Viaja_Raramente;833;Pesquisa e Desenvolvimento;18;3;Médica;1;1766;2;Masculino;60;1;2;Representante de saúde;4;Casado;5811;5k-10k;24539;3;Sim;Sim;16;3;3;80;1;15;2;3;1;0;1;0
RM1273;38;36-45;Não;Viaja_Raramente;1153;Pesquisa e Desenvolvimento;6;2;Outro;1;1782;4;Feminino;40;2;1;Técnico de laboratório;3;Casado;3702;Ate 5k;16376;1;Sim;Não;11;3;2;80;1;5;3;3;5;4;0;4
RM1290;38;36-45;Não;Não_Viaja;1336;Recursos Humanos;2;3;Recursos Humanos;1;1805;1;Masculino;100;3;1;Recursos Humanos;2;Divorciado;2592;Ate 5k;7129;5;Sim;Não;13;3;4;80;3;13;3;3;11;10;3;8
RM1309;38;36-45;Não;Viaja_Raramente;723;Vendas;2;4;Marketing;1;1835;2;Feminino;77;1;2;Representativo de Vendas;4;Casado;5405;5k-10k;4244;2;Sim;Sim;20;4;1;80;2;20;4;2;4;2;0;3
RM1374;38;36-45;Não;Viaja_Frequentemente;1394;Pesquisa e Desenvolvimento;8;3;Médica;1;1937;4;Feminino;58;2;2;Cientista Pesquisador;2;Divorciado;2133;Ate 5k;18115;1;Sim;Sim;16;3;3;80;1;20;3;3;20;11;0;7
RM1377;38;36-45;Não;Viaja_Raramente;1206;Pesquisa e Desenvolvimento;9;2;Ciências Humanas;1;1940;2;Masculino;71;3;1;Cientista Pesquisador;4;Divorciado;4771;Ate 5k;14293;2;Sim;Não;19;3;4;80;2;10;0;4;5;2;0;3
RM1392;38;36-45;Não;Viaja_Raramente;1404;Vendas;1;3;Ciências Humanas;1;1961;1;Masculino;59;2;1;Representativo de Vendas;1;Solteiro;2858;Ate 5k;11473;4;Sim;Não;14;3;1;80;0;20;3;2;1;0;0;0
RM1401;38;36-45;Não;Viaja_Frequentemente;1444;Recursos Humanos;1;4;Outro;1;1972;4;Masculino;88;3;1;Recursos Humanos;2;Casado;2991;Ate 5k;5224;0;Sim;Sim;11;3;2;80;1;7;2;3;6;2;1;2
RM1417;38;36-45;Não;Viaja_Raramente;1321;Vendas;1;4;Ciências Humanas;1;1995;4;Masculino;86;3;2;Vendas Executive;2;Casado;4440;Ate 5k;7636;0;Sim;Não;15;3;1;80;2;16;3;3;15;13;5;8
RM1419;38;36-45;Não;Viaja_Frequentemente;508;Pesquisa e Desenvolvimento;6;4;Ciências Humanas;1;1997;1;Masculino;72;2;2;Diretor de Manufatura;3;Casado;5321;5k-10k;14284;2;Sim;Não;11;3;4;80;1;10;1;3;8;3;7;7
RM1431;38;36-45;Não;Viaja_Raramente;201;Pesquisa e Desenvolvimento;10;3;Médica;1;2015;2;Feminino;99;1;3;Research Director;3;Casado;13206;10k-15k;3376;3;Sim;Não;12;3;1;80;1;20;3;3;18;16;1;11
RM1452;38;36-45;Não;Viaja_Raramente;345;Vendas;10;2;Ciências Humanas;1;2041;1;Feminino;100;3;2;Vendas Executive;4;Casado;5343;5k-10k;5982;1;Sim;Não;11;3;3;80;1;10;1;3;10;7;1;9
RM034;39;36-45;Sim;Viaja_Raramente;895;Vendas;5;3;Graduação Técnica;1;42;4;Masculino;56;3;2;Representativo de Vendas;4;Casado;2086;Ate 5k;3335;3;Sim;Não;14;3;3;80;1;19;6;4;1;0;0;0
RM138;39;36-45;Não;Viaja_Raramente;1329;Vendas;4;4;Ciências Humanas;1;182;4;Feminino;47;2;2;Vendas Executive;3;Casado;5902;5k-10k;14590;4;Sim;Não;14;3;3;80;1;17;1;4;15;11;5;9
RM241;39;36-45;Não;Viaja_Raramente;1431;Pesquisa e Desenvolvimento;1;4;Médica;1;332;3;Feminino;96;3;1;Técnico de laboratório;3;Divorciado;2232;Ate 5k;15417;7;Sim;Não;14;3;3;80;3;7;1;3;3;2;1;2
RM252;39;36-45;Não;Viaja_Frequentemente;505;Pesquisa e Desenvolvimento;2;4;Graduação Técnica;1;343;3;Feminino;64;3;3;Representante de saúde;3;Solteiro;10938;10k-15k;6420;0;Sim;Não;25;4;4;80;0;20;1;3;19;6;11;
RM305;39;36-45;Não;Viaja_Raramente;1132;Pesquisa e Desenvolvimento;1;3;Médica;1;417;3;Masculino;48;4;3;Representante de saúde;4;Divorciado;9613;5k-10k;10942;0;Sim;Não;17;3;1;80;3;19;5;2;18;10;3;7
RM315;39;36-45;Não;Viaja_Raramente;117;Pesquisa e Desenvolvimento;10;1;Médica;1;429;3;Masculino;99;3;4;Manager;1;Casado;17068;15k+;5355;1;Sim;Sim;14;3;4;80;0;21;3;3;21;9;11;10
RM327;39;36-45;Não;Viaja_Frequentemente;672;Pesquisa e Desenvolvimento;7;2;Médica;1;444;3;Masculino;54;2;5;Manager;4;Casado;19272;15k+;21141;1;Sim;Não;15;3;1;80;1;21;2;3;21;9;13;3
RM328;39;36-45;Sim;Viaja_Raramente;1162;Vendas;3;2;Médica;1;445;4;Feminino;41;3;2;Vendas Executive;3;Casado;5238;5k-10k;17778;4;Sim;Sim;18;3;1;80;0;12;3;2;1;0;0;0
RM401;39;36-45;Não;Viaja_Frequentemente;1218;Pesquisa e Desenvolvimento;1;1;Ciências Humanas;1;531;2;Masculino;52;3;5;Manager;3;Divorciado;19197;15k+;8213;1;Sim;Sim;14;3;3;80;1;21;3;3;21;8;1;6
RM450;39;36-45;Não;Viaja_Frequentemente;443;Pesquisa e Desenvolvimento;8;1;Ciências Humanas;1;602;3;Feminino;48;3;1;Técnico de laboratório;3;Casado;3755;Ate 5k;17872;1;Sim;Não;11;3;1;80;1;8;3;3;8;3;0;7
RM527;39;36-45;Não;Viaja_Raramente;408;Pesquisa e Desenvolvimento;2;4;Graduação Técnica;1;721;4;Feminino;80;2;2;Representante de saúde;3;Solteiro;4553;Ate 5k;20978;1;Sim;Não;11;3;1;80;0;20;4;3;20;7;11;10
RM552;39;36-45;Não;Viaja_Raramente;141;Recursos Humanos;3;3;Recursos Humanos;1;760;3;Feminino;44;4;2;Recursos Humanos;2;Casado;6389;5k-10k;18767;9;Sim;Não;15;3;3;80;1;12;3;1;8;3;3;6
RM655;39;36-45;Não;Viaja_Raramente;1383;Recursos Humanos;2;3;Ciências Humanas;1;909;4;Feminino;42;2;2;Recursos Humanos;4;Casado;5204;5k-10k;7790;8;Sim;Não;11;3;3;80;2;13;2;3;5;4;0;4
RM670;39;36-45;Sim;Viaja_Raramente;1122;Pesquisa e Desenvolvimento;6;3;Médica;1;932;4;Masculino;70;3;1;Técnico de laboratório;1;Casado;2404;Ate 5k;4303;7;Sim;Sim;21;4;4;80;0;8;2;1;2;2;2;2
RM706;39;36-45;Não;Viaja_Raramente;903;Vendas;2;5;Ciências Humanas;1;985;1;Masculino;41;4;3;Vendas Executive;3;Solteiro;7880;5k-10k;2560;0;Sim;Não;18;3;4;80;0;9;3;3;8;7;0;7
RM739;39;36-45;Não;Viaja_Raramente;466;Pesquisa e Desenvolvimento;1;1;Ciências Humanas;1;1026;4;Feminino;65;2;4;Diretor de Manufatura;4;Casado;12742;10k-15k;7060;1;Sim;Não;16;3;3;80;1;21;3;3;21;6;11;8
RM754;39;36-45;Não;Viaja_Frequentemente;945;Pesquisa e Desenvolvimento;22;3;Médica;1;1043;4;Feminino;82;3;3;Diretor de Manufatura;1;Solteiro;10880;10k-15k;5083;1;Sim;Sim;13;3;3;80;0;21;2;3;21;6;2;8
RM814;39;36-45;Sim;Viaja_Frequentemente;203;Pesquisa e Desenvolvimento;2;3;Ciências Humanas;1;1127;1;Masculino;84;3;4;Representante de saúde;4;Divorciado;12169;10k-15k;13547;7;Sim;Não;11;3;4;80;3;21;4;3;18;7;11;5
RM817;39;36-45;Não;Não_Viaja;439;Pesquisa e Desenvolvimento;9;3;Ciências Humanas;1;1132;3;Masculino;70;3;2;Técnico de laboratório;2;Solteiro;6782;5k-10k;8770;9;Sim;Não;15;3;3;80;0;9;2;2;5;4;0;3
RM938;39;36-45;Não;Viaja_Raramente;412;Pesquisa e Desenvolvimento;13;4;Médica;1;1307;3;Feminino;94;2;4;Manager;2;Divorciado;17123;15k+;17334;6;Sim;Sim;13;3;4;80;2;21;4;3;19;9;15;2
RM941;39;36-45;Sim;Viaja_Raramente;360;Pesquisa e Desenvolvimento;23;3;Médica;1;1310;3;Masculino;93;3;1;Cientista Pesquisador;1;Solteiro;3904;Ate 5k;22154;0;Sim;Não;13;3;1;80;0;6;2;3;5;2;0;3
RM950;39;36-45;Não;Viaja_Raramente;524;Pesquisa e Desenvolvimento;18;2;Ciências Humanas;1;1322;1;Masculino;32;3;2;Diretor de Manufatura;3;Solteiro;4534;Ate 5k;13352;0;Sim;Não;11;3;1;80;0;9;6;3;8;7;1;7
RM987;39;36-45;Não;Viaja_Raramente;1498;Vendas;21;4;Ciências Humanas;1;1390;1;Masculino;44;2;2;Vendas Executive;4;Casado;6120;5k-10k;3567;3;Sim;Sim;12;3;4;80;2;8;2;4;5;4;1;4
RM993;39;36-45;Não;Não_Viaja;1485;Pesquisa e Desenvolvimento;25;2;Ciências Humanas;1;1397;3;Masculino;71;3;3;Representante de saúde;3;Casado;10920;10k-15k;3449;3;Sim;Não;21;4;2;80;1;13;2;3;6;4;0;5
RM1033;39;36-45;Sim;Não_Viaja;592;Pesquisa e Desenvolvimento;2;3;Ciências Humanas;1;1458;1;Feminino;54;2;1;Técnico de laboratório;1;Solteiro;3646;Ate 5k;17181;2;Sim;Sim;23;4;2;80;0;11;2;4;1;0;0;0
RM1080;39;36-45;Não;Viaja_Raramente;1089;Pesquisa e Desenvolvimento;6;3;Ciências Humanas;1;1525;2;Feminino;32;3;3;Diretor de Manufatura;2;Solteiro;8376;5k-10k;9150;4;Sim;Não;18;3;4;80;0;9;3;3;2;0;2;2
RM1125;39;36-45;Não;Viaja_Raramente;1462;Vendas;6;3;Médica;1;1588;4;Masculino;38;4;3;Vendas Executive;3;Casado;8237;5k-10k;4658;2;Sim;Não;11;3;1;80;1;11;3;3;7;6;7;6
RM1149;39;36-45;Não;Viaja_Raramente;1387;Pesquisa e Desenvolvimento;10;5;Médica;1;1618;2;Masculino;76;3;2;Diretor de Manufatura;1;Casado;5377;5k-10k;3835;2;Sim;Não;13;3;4;80;3;10;3;3;7;7;7;7
RM1156;39;36-45;Não;Viaja_Raramente;170;Pesquisa e Desenvolvimento;3;2;Médica;1;1627;3;Masculino;76;2;2;Técnico de laboratório;3;Divorciado;3069;Ate 5k;10302;0;Sim;Não;15;3;4;80;1;11;3;3;10;8;0;7
RM1160;39;36-45;Não;Viaja_Frequentemente;711;Pesquisa e Desenvolvimento;4;3;Médica;1;1633;1;Feminino;81;3;2;Diretor de Manufatura;3;Solteiro;5042;5k-10k;3140;0;Sim;Não;13;3;4;80;0;10;2;1;9;2;3;8
RM1176;39;36-45;Não;Viaja_Raramente;492;Pesquisa e Desenvolvimento;12;3;Médica;1;1654;4;Masculino;66;3;2;Diretor de Manufatura;2;Casado;5295;5k-10k;7693;4;Sim;Não;21;4;3;80;0;7;3;3;5;4;1;0
RM1241;39;36-45;Não;Não_Viaja;792;Pesquisa e Desenvolvimento;1;3;Ciências Humanas;1;1737;4;Masculino;77;3;2;Técnico de laboratório;4;Casado;6472;5k-10k;8989;1;Sim;Sim;15;3;4;80;1;9;2;3;9;8;5;8
RM1285;39;36-45;Não;Viaja_Raramente;1253;Pesquisa e Desenvolvimento;10;1;Médica;1;1800;3;Masculino;65;3;3;Research Director;3;Solteiro;13464;10k-15k;7914;7;Sim;Não;21;4;3;80;0;9;3;3;4;3;2;2
RM1293;39;36-45;Não;Viaja_Frequentemente;766;Vendas;20;3;Ciências Humanas;1;1812;3;Masculino;83;3;2;Vendas Executive;4;Divorciado;4127;Ate 5k;19188;2;Sim;Não;18;3;4;80;1;7;6;3;2;1;2;2
RM1336;39;36-45;Não;Viaja_Raramente;835;Pesquisa e Desenvolvimento;19;4;Outro;1;1871;4;Masculino;41;3;2;Cientista Pesquisador;4;Divorciado;3902;Ate 5k;5141;8;Sim;Não;14;3;2;80;3;7;2;3;2;2;2;2
RM1367;39;36-45;Não;Não_Viaja;1251;Vendas;21;4;Ciências Humanas;1;1929;1;Feminino;32;1;2;Vendas Executive;3;Casado;5736;5k-10k;3987;6;Sim;Não;19;3;3;80;1;10;1;3;3;2;1;2
RM1373;39;36-45;Não;Viaja_Raramente;867;Pesquisa e Desenvolvimento;9;2;Médica;1;1936;1;Masculino;87;3;2;Diretor de Manufatura;1;Casado;5151;5k-10k;12315;1;Sim;Não;25;4;4;80;1;10;3;3;10;0;7;9
